"Title"	"country"	"ISO2"	"Link"	"latitude"	"longitude"
"Characterization of ARDS, Critical Illness Myopathy and Their Long-term Consequences in Patients With Covid-19 Disease: Effects of Inflammation, Mitochondrial Dysfunction and Plasma Concentrations of Various Sedative Drugs"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04397172"	46.818188	8.227512
"Predicting hospitalization and poor clinical outcomes in patients presenting for SARS-CoV-2 testing in an outpatient testing center in Switzerland - a prospective cohort study"	"Switzerland"	"CH"	"http://isrctn.com/ISRCTN77353041"	46.818188	8.227512
"The Effect of Prone Positioning on Lung Aeration and Ventilation-perfusion Matching in Mechanically Ventilated Patients With Coronavirus Disease Related Acute Respiratory Distress Syndrome"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04359407"	46.818188	8.227512
"Microbiota in COVID-19 Patients for Future Therapeutic and Preventive Approaches"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04410263"	46.818188	8.227512
"Neuro-COVID-19: Neurological Complications of COVID-19"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04418609"	46.818188	8.227512
"A Systems Approach to Predict the Outcome of SARS-CoV-2 in the Population of a City"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04351503"	46.818188	8.227512
"Recovery in Patients With SARS-CoV-2 Associated Respiratory Failure"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04365595"	46.818188	8.227512
"Seroprevalence of SARS-CoV-2 Antibodies and Development of Immunity in a Public School Population - a Population-based Observational Study to Inform Policy Making"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04448717"	46.818188	8.227512
"Longitudinal Serological Study on the Spread and Course of COVID-19 Infections"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04377724"	46.818188	8.227512
"COVID_ENZA Trial: Randomized Open Label Phase II Study to Evaluate the Efficacy of Enzalutamide in High Risk Male Outpatients With COVID-1"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04456049"	46.818188	8.227512
"Seroprevalence of SARS-CoV-2 antibodies and development of immunity in the Swiss population <U+0096> Multicenter population-based observational studies to inform policy making"	"Switzerland"	"CH"	"http://isrctn.com/ISRCTN18181860"	46.818188	8.227512
"Dysosmia and Dysgeusia in COVID-19 patients"	"Switzerland"	"CH"	"http://www.drks.de/DRKS00021516"	46.818188	8.227512
"Recombinant Human C1 Esterase Inhibitor (Conestat Alfa) in the Prevention of Severe SARS-CoV-2 Infection in Hospitalized Patients With COVID-19: a Randomized, Parallel-group, Open-label, Multi-center Pilot Trial (PROTECT-COVID-19)."	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04414631"	46.818188	8.227512
"Systematic Assessment of SARS-CoV-2 Neurotropic Capacity in Modestly and Critically Ill Patients, and Patients Who Died From COVID-19"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04472013"	46.818188	8.227512
"Coronavirus Disease 19 Survival - The COVIVA Study"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04366765"	46.818188	8.227512
"Stroke Rehabilitation Outcome During COVID-19 Lockdown"	"Switzerland"	"CH"	"https://clinicaltrials.gov/show/NCT04373109"	46.818188	8.227512
"Risk Factors for Anxiety and Depression Among Pregnant Women During the COVID-19 Pandemic - a Web-based Cross-sectional Survey"	"Taiwan"	"TW"	"https://clinicaltrials.gov/show/NCT04377412"	23.69781	120.960515
"Risk Factors for Anxiety and Depression Among Pregnant Women During the COVID-19 Pandemic - a Web-based Cross-sectional Survey"	"Taiwan"	"TW"	"https://clinicaltrials.gov/show/NCT04377412"	23.69781	120.960515
"A Phase 3 Randomized Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734<U+0099>) in Participants With Moderate COVID-19 Compared to Standard of Care Treatment"	"Taiwan"	"TW"	"https://clinicaltrials.gov/show/NCT04292730"	23.69781	120.960515
"A Phase 3 Randomized Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734<U+0099>) in Participants With Moderate COVID-19 Compared to Standard of Care Treatment"	"Taiwan"	"TW"	"https://clinicaltrials.gov/show/NCT04292730"	23.69781	120.960515
"A Phase 3 Randomized Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734<U+0099>) in Participants With Severe COVID-19"	"Taiwan"	"TW"	"https://clinicaltrials.gov/show/NCT04292899"	23.69781	120.960515
"A Phase 3 Randomized Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734<U+0099>) in Participants With Severe COVID-19"	"Taiwan"	"TW"	"https://clinicaltrials.gov/show/NCT04292899"	23.69781	120.960515
"A Phase III Randomized Placebo-Controlled Study to Examine the Efficacy and Safety of DAS181 for the Treatment of Lower Respiratory Tract Parainfluenza Infection in Immunocompromised Subjects - STOP PIV - Phase III DAS181 Lower Tract PIV Infection in Immunocompromised Subjects"	"Taiwan"	"TW"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-004318-16"	23.69781	120.960515
"Diagnosis and management of febrile illness using RNA personalised molecular signature diagnosis"	"Taiwan"	"TW"	"http://isrctn.com/ISRCTN12394803"	23.69781	120.960515
"ExtraCorporeal Membrane Oxygenation for 2019 novel Coronavirus Acute Respiratory Disease (COVID-19)"	"Taiwan"	"TW"	"https://anzctr.org.au/ACTRN12620000421932.aspx"	23.69781	120.960515
"A Multi-center, Randomized, Open-label, Controlled Trial to Evaluate the Efficacy and Tolerability of Hydroxychloroquine (HCQ) in Adult Patients With Mild to Moderate Coronavirus Disease (COVID-19) Compared to Standard of Care Treatment"	"Taiwan"	"TW"	"https://clinicaltrials.gov/show/NCT04384380"	23.69781	120.960515
"Department of Chinese Medicine, Branch of Linsen, Chinese Medicine, and Kunming, Taipei City Hospital, Taipei, Taiwan Institute of Traditional Medicine, National Yang-Ming University, Taipei, Taiwan."	"Taiwan"	"TW"	"https://clinicaltrials.gov/show/NCT04388644"	23.69781	120.960515
"An open-label, multicentre, randomised, adaptive platform trial of the safety and efficacy of several therapies, including antiviral therapies, versus control in mild/moderate cases of COVID-19"	"Tanzania"	"TZ"	"https://pactr.samrc.ac.za/TrialDisplay.aspx?TrialID=12150"	-6.369028	34.888822
"Characterizing SARS-CoV-2-specific Immunity in Convalescent Individuals"	"Tanzania"	"TZ"	"https://clinicaltrials.gov/show/NCT04403880"	-6.369028	34.888822
"Characterizing SARS-CoV-2-specific Immunity in Convalescent Individuals"	"Tanzania"	"TZ"	"https://clinicaltrials.gov/show/NCT04403880"	-6.369028	34.888822
"A Prospective Study of Acute Immune Responses to SARSCoV-2 Infection"	"Tanzania"	"TZ"	"https://clinicaltrials.gov/show/NCT04431414"	-6.369028	34.888822
"A Prospective Study of Acute Immune Responses to SARSCoV-2 Infection"	"Tanzania"	"TZ"	"https://clinicaltrials.gov/show/NCT04431414"	-6.369028	34.888822
"An international randomised trial of additional treatments for COVID-19 in
hospitalised patients who are all receiving the local standard of care - SOLIDARITY TRIAL"	"Thailand"	"TH"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=42897"	15.870032	100.992541
"ExtraCorporeal Membrane Oxygenation for 2019 novel Coronavirus Acute Respiratory Disease (COVID-19)"	"Thailand"	"TH"	"https://anzctr.org.au/ACTRN12620000421932.aspx"	15.870032	100.992541
"An international randomised trial of additional treatments for COVID-19 in hospitalised patients who are all receiving the local standard of care - Solidarity"	"Thailand"	"TH"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001366-11"	15.870032	100.992541
"
                An international randomized trial of additional treatments for COVID-19 in hospitalized patients who are all receiving the local standard of care
"	"Thailand"	"TH"	"http://isrctn.com/ISRCTN83971151"	15.870032	100.992541
"Pregnancy and Neonatal Outcomes in COVID-19: a global registry of women with suspected COVID-19 or confirmed SARS-CoV-2 infection in pregnancy and their neonates; understanding natural history to guide treatment and prevention"	"Thailand"	"TH"	"http://isrctn.com/ISRCTN68026880"	15.870032	100.992541
"Chloroquine/ hydroxychloroquine prevention of coronavirus disease (COVID-19) in the healthcare setting; a randomised, placebo-controlled prophylaxis study (COPCOV) - COPCOV - Study of COVID-19 and Chloroquine/hydroxychloroquine in healthcare setting"	"Thailand"	"TH"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001441-39"	15.870032	100.992541
"Chloroquine/ Hydroxychloroquine Prevention of Coronavirus Disease (COVID-19) in the Healthcare Setting; a Randomised, Placebo-controlled Prophylaxis Study (COPCOV)"	"Thailand"	"TH"	"https://clinicaltrials.gov/show/NCT04303507"	15.870032	100.992541
"A 6 Week Prospective, Open Label, Randomized, in Multicenter Study of, Oseltamivir Plus Hydroxychloroquine Versus Lopipinavir/ Ritonavir Plus Oseltamivir Versus Darunavir/ Ritonavir Plus Oseltamivir Plus Hydroxychloroquine in Mild COVID-19 AND Lopipinavir/ Ritonavir Plus Oseltamivir Versus Favipiravir Plus Lopipinavir / Ritonavir Versus Darunavir/ Ritonavir Plus Oseltamivir Plus Hydroxychloroquine Versus Favipiravir Plus Darunavir and Ritonavir Plus Hydroxychloroquine in Moderate to Critically Ill COVID-19"	"Thailand"	"TH"	"https://clinicaltrials.gov/show/NCT04303299"	15.870032	100.992541
"Comparative Efficacy of Ivermectin Versus Combination of Hydroxychloroquine Plus Darunavir/ Ritonavir for Shortening Duration of SARS-CoV2 Detection From Respiratory Secretion Among Asymptomatic or Afebrile COVID-19 Infection"	"Thailand"	"TH"	"https://clinicaltrials.gov/show/NCT04435587"	15.870032	100.992541
"The New Silicone N99 Half-Piece Respirator:VJR-NMU N99:New and Effective Tool to Prevent COVID-19"	"Thailand"	"TH"	"https://clinicaltrials.gov/show/NCT04454606"	15.870032	100.992541
"Impact of the COVID-19 lockdown on dry eye"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=6466"	15.870032	100.992541
"The Prevalence of persistent viral shedding and antibody levels among recovered COVID-19 patients of the hospitals and Public Health Centers under Bangkok Metropolitan Administration"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=6446"	15.870032	100.992541
"Endotoxin and circulating bacteriome in severe COVID-19 patients"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=6293"	15.870032	100.992541
"An Investigation of the Efficacy and Safety of Favipiravir in COVID-19 Patients without Pneumonia <e2>?? An open-label randomized controlled study <e2>??"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=6236"	15.870032	100.992541
"Chula Covid-19 Rapid Test for Pandemic Control"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=6132"	15.870032	100.992541
"Mental Health Circumstances Among Healthcare Workers and General Public Under the Pandemic Situation of COVID-19: A Cross-Sectional Survey in Thailand"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=6136"	15.870032	100.992541
"Efficacy of HA330 Hemoperfusion in Critically Ill Patients with Severe COVID-19"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=6016"	15.870032	100.992541
"Use of Covid-19 Rapid Test for Hospital Care: GI Procedure"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=6023"	15.870032	100.992541
"Comparative effectiveness of chloroquine and vitamin C prophylaxis in household contacts of confirmed COVID-19 patients"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=5995"	15.870032	100.992541
"Social, ethical and behavioural aspects of the novel coronavirus pandemic"	"Thailand"	"TH"	"http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=5997"	15.870032	100.992541
"Chloroquine/ Hydroxychloroquine Prevention of Coronavirus Disease (COVID-19) in the Healthcare Setting; a Randomised, Placebo-controlled Prophylaxis Study (COPCOV)"	"Thailand"	"TH"	"https://clinicaltrials.gov/show/NCT04303507"	15.870032	100.992541
"Neurological Manifestations of COVID-19 and Indications of an Association with Respiratory Failure"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8536"	52.132633	5.291266
"The use of ACE2 receptor increasing medication at hospital admission and
mortality rates in COVID-19 pati<eb>nts 
"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8512"	52.132633	5.291266
"Outcomes of patients with COVID-19 related cytokine release syndrome under immunosuppressive treatment"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8551"	52.132633	5.291266
"Using eHealth to support COVID-19 education, self-assessment and symptom tracking. An observational study in The Netherlands."	"Netherlands"	"NL"	"https://trialregister.nl/trial/8501"	52.132633	5.291266
"The Digital Doc in the Emergency Department: The solution for patient care in the Covid-19 pandemic?"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8522"	52.132633	5.291266
"Volatile agents for sedation in patients with COVID-19-associated acute respiratory distress syndrome <U+0096> a pilot study"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8523"	52.132633	5.291266
"Bioelectric Impedance Analysis in COVID-19 positive patients. A prospective prevalence study"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8562"	52.132633	5.291266
"Patient<U+0092>s knowledge And behavior oN the COVID-19 disease and as DEterMInants of Contamination"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8563"	52.132633	5.291266
"Nosocomial COVID-19 infections in health care workers"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8570"	52.132633	5.291266
"Monitoring patient flow at general practice cooperative COVID-19 centre Urmond"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8529"	52.132633	5.291266
"Prevalence of asymptomatic deep vein thrombosis in admitted COVID-19 patients"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8572"	52.132633	5.291266
"Effects of COVID-19 on quality of life and mental health in asthma"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8576"	52.132633	5.291266
"Continuous positive airway pressure in severe Covid-19 pneumonia: a feasibility and physiological end-point study"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8521"	52.132633	5.291266
"Metabolic syndrome And Severity of Covid-19"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8580"	52.132633	5.291266
"Alkaline phosphatase for reducing systemic inflammatory response syndrome (SIRS) in patients with Sars-CoV-2 infection and acute respiratory insufficiency (COVID 19)"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8578"	52.132633	5.291266
"Randomized controlled trial of Digital Cardiac Counseling in patients with delayed cardiac surgical treatment due to Covid-19 pandemic (DCC trial)"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8577"	52.132633	5.291266
"Quality of life in COVID-19 survivors after discharge from the hospital: a prospective observational multicenter study."	"Netherlands"	"NL"	"https://trialregister.nl/trial/8587"	52.132633	5.291266
"Biomarker-based Early Anti-inflammatory Therapy for severe COVID-19"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8589"	52.132633	5.291266
"Control of COVID-19 in hospitals (COCON-study) - Sero-epidemiology in healthcare workers"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8528"	52.132633	5.291266
"Functional status and health status in COVID-19 patients pre and post rehabilitation"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8535"	52.132633	5.291266
"COVID-19 in rheumatic patients: a prospective cohort study"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8513"	52.132633	5.291266
"Enhancing the BCG-induced trained immunity response by addition of bisphosphonate or MMR vaccine: a possible preventive approach against COVID-19 (BCG-PLUS)"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8609"	52.132633	5.291266
"Serial measurements in COVID-19-induced acute respiratory disease to unravel heterogeneity of the disease course: design of the Maastricht Intensive Care COVID cohort; MaastrICCht."	"Netherlands"	"NL"	"https://trialregister.nl/trial/8613"	52.132633	5.291266
"COVID19 ultrasound triage"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8543"	52.132633	5.291266
"Hocus POCUS: a tool for increasing the efficiency of diagnosing venous thromboembolic disease in critically ill COVID-19 patients?"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8625"	52.132633	5.291266
"REDUCING HOSPITAL ADMISSION OF ELDERLY IN SARS-CoV-2 PANDEMIC VIA THE INDUCTION OF TRAINED IMMUNITY BY BACILLUS CALMETTE-GU<c9>RIN VACCINATION, A RANDOMIZED CONTROLLED TRIAL"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8547"	52.132633	5.291266
"Association of BMI with COVID-19 incidence and severity"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8627"	52.132633	5.291266
"Convalescent plasma compared to standard plasma for treatment of hospitalized non-ICU patients with COVID-19 infections"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8633"	52.132633	5.291266
"Serologic surveillance of SARS-CoV-2 during the 2020 pandemic in exposed and unexposed healthcare workers in an academic hospital in Amsterdam"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8645"	52.132633	5.291266
"Lifestyle of pregnant women during COVID-19 pandemic"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8668"	52.132633	5.291266
"Third population-based immune surveillance study used for the evaluation of immunity against SARS-CoV-2"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8473"	52.132633	5.291266
"SARS-CoV-2 presence in the cerebrospinal fluid of COVID-19 patients with acute respiratory failure: a pilot study."	"Netherlands"	"NL"	"https://trialregister.nl/trial/8526"	52.132633	5.291266
"COVID-19 in professional soccer players (COPROS study)"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8685"	52.132633	5.291266
"Prospective diagnosis of Covid-19 <ef>nfection using exhaled breath analysis by electronic nose"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8694"	52.132633	5.291266
"Extracorporeal membrane oxygenation in patients with coronavirus disease 2019; a retrospective observational international multi-center study"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8706"	52.132633	5.291266
"Quality of life in patients with suspected COVID-19"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8705"	52.132633	5.291266
"COVID-19 Follow-up care paths and Long-term Outcomes Within the Dutch health care system: a combined rehabilitation, pulmonary, and intensive care perspective"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8710"	52.132633	5.291266
"The impact of COVID-19 among illiterate people and people with a mild intellectual disabilities: preventative measures, (mental) health and support needs"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8714"	52.132633	5.291266
"What are the long-term consequences of more severe COVID-19 infections (complicated respiratory tract infections), in patients managed in general practice, physically as well as psychologically and what are the risk factors of a worse outcome of disease (protracted signs and symptoms, unfavorable impact on daily activities)?"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8729"	52.132633	5.291266
"The Incidence of COVID-19 in Healthcare Personnel Performing Aerosol Generating Procedures: an Observational Study (COVID-AGP)"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8735"	52.132633	5.291266
"An open label randomized controlled trial of chloroquine, hydroxychloroquine or only supportive care in patients admitted with moderate to severe COVID-19
"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8490"	52.132633	5.291266
"Sleep position related to hospital length of stay in admitted COVID-19 patients"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8538"	52.132633	5.291266
"Biomarkers for prognosis in critically ill COVID-19 patients : a prospective cohort study"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8460"	52.132633	5.291266
"The use of (social) media"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8483"	52.132633	5.291266
"COVID-19 during pregnancy: a prospective observational cohort"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8485"	52.132633	5.291266
"Countering Lung Damage in COVID-19 infection (CounterCovid) study"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8491"	52.132633	5.291266
"A prospective observational multi-center trial assessingthe diagnostic value of lungultrasound (LUS) vs CT-scan in patientswith COVID-19Infection"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8497"	52.132633	5.291266
"Lung ultrasound (LUS) as a tool to determine the clinical course in COVID-19 patients"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8498"	52.132633	5.291266
"Pre-emptive tocilizumab in hypoxic COVID-19 patients, a prospective randomized trial"	"Netherlands"	"NL"	"https://trialregister.nl/trial/8504"	52.132633	5.291266
"Study on the prevention of COVID-19 with Chinese medicine regulating constitution"	"China"	"CN"	"http://www.chictr.org.cn/showproj.aspx?proj=52364"	35.86166	104.195397
"Assessment of Efficacy and Safety of Tocilizumab Compared to DefeROxamine, Associated With Standards Treatments in COVID-19 (+) Patients Hospitalized In Intensive Care in Tunisia. Multicentric, Comparative, Randomized Study"	"Tunisia"	"TN"	"https://clinicaltrials.gov/show/NCT04361032"	33.886917	9.537499
"Pregnancy and Neonatal Outcomes in COVID-19: a global registry of women with suspected COVID-19 or confirmed SARS-CoV-2 infection in pregnancy and their neonates; understanding natural history to guide treatment and prevention"	"Tunisia"	"TN"	"http://isrctn.com/ISRCTN68026880"	33.886917	9.537499
"The Impact of the Covid-19 Pandemic on the Mental Health of Workers in Health Services: The Covid-19 HEalth caRe wOrkErS (HEROES) Study"	"Tunisia"	"TN"	"https://clinicaltrials.gov/show/NCT04352634"	33.886917	9.537499
"The Impact of the Covid-19 Pandemic on the Mental Health of Workers in Health Services: The Covid-19 HEalth caRe wOrkErS (HEROES) Study"	"Tunisia"	"TN"	"https://clinicaltrials.gov/show/NCT04352634"	33.886917	9.537499
"How COVID-19 Virus Outbreak Affects Antimicrobial Resistance in a Low-middle-income Country's ICU?"	"Tunisia"	"TN"	"https://clinicaltrials.gov/show/NCT04348227"	33.886917	9.537499
"A Study of Hydroxychloroquine and Zinc in the Prevention of COVID-19 Infection in Military Healthcare Workers (COVID-Milit)"	"Tunisia"	"TN"	"https://clinicaltrials.gov/show/NCT04377646"	33.886917	9.537499
"Covid-19 In Tunisia: An Observational Cross-Sectional Registry Study Multicentric Study"	"Tunisia"	"TN"	"https://clinicaltrials.gov/show/NCT04384614"	33.886917	9.537499
"Hydroxychloroquine, Azithromycin in the Treatment of Covid-19 Pneumonia: A Randomized,Open-label,Controlled Clinical Trial"	"Tunisia"	"TN"	"https://clinicaltrials.gov/show/NCT04405921"	33.886917	9.537499
"Assessment of Efficacy and Safety of Tocilizumab Compared to DefeROxamine, Associated With Standards Treatments in COVID-19 (+) Patients Hospitalized In Intensive Care in Tunisia. Multicentric, Comparative, Randomized Study"	"Tunisia"	"TN"	"https://clinicaltrials.gov/show/NCT04361032"	33.886917	9.537499
"Evaluation of the Fluid Response of SARS-CoV-2 (COVID-19) Patients in Intensive Care; Pleth Variability Index"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04373213"	38.963745	35.243322
"Effect of SARS- COVID-19 Pandemic on Female Sexual Behavior"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04374422"	38.963745	35.243322
"VOICE: Online-Survey on distress and mental resources of medical health care workers during Covid-19-pandemic - VOICE"	"Turkey"	"TR"	"http://www.drks.de/DRKS00021268"	38.963745	35.243322
"A Phase II, Open Label, Randomized Study of the Efficacy and Safety of Acalabrutinib with best Supportive Care Versus Best Supportive Care in Subjects Hospitalized with COVID-19"	"Turkey"	"TR"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44554"	38.963745	35.243322
"Distress And Resilience of healthcare professionals during the COVID-19 pandemic"	"Turkey"	"TR"	"http://isrctn.com/ISRCTN13694948"	38.963745	35.243322
"A Phase 2, Open-Label, Randomized Study of the Efficacy and Safety of Acalabrutinib with Best Supportive Care Versus Best Supportive Care in Subjects Hospitalized with COVID-19 - CALAVI"	"Turkey"	"TR"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001644-25"	38.963745	35.243322
"A PHASE 2, OPEN LABEL, RANDOMIZED STUDY OF THE EFFICACY AND SAFETY OF
ACALABRUTINIB WITH BEST SUPPORTIVE CARE VERSUS BEST SUPPORTIVE CARE IN
SUBJECTS HOSPITALIZED WITH COVID-19
"	"Turkey"	"TR"	"https://www.ins.gob.pe/ensayosclinicos/rpec/recuperarECPBNuevoEN.asp?numec=018-20"	38.963745	35.243322
"The Impact of the Covid-19 Pandemic on the Mental Health of Workers in Health Services: The Covid-19 HEalth caRe wOrkErS (HEROES) Study"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04352634"	38.963745	35.243322
"The Impact of the Covid-19 Pandemic on the Mental Health of Workers in Health Services: The Covid-19 HEalth caRe wOrkErS (HEROES) Study"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04352634"	38.963745	35.243322
"Investigation of Physical Activity, Quality of Life and Stress Levels of Individuals Who Live in Their Homes Isolated Because of Coronavirus (COVID-19) Disease"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04319211"	38.963745	35.243322
"Proflaxis for Healthcare Professionals Using Hydroxychloroquine Plus Vitamin Combining Vitamins C, D and Zinc During COVID-19 Pandemia: An Observational Study"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04326725"	38.963745	35.243322
"Determination Of Physical Activity, Sleep And Stress Level Of Pregnant Women In The Covid-19 Quarantine Period"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04336787"	38.963745	35.243322
"''Can the Abdominal Crunch Position we Use to Increase Interspinous Distance be an Alternative for COVID-19 Patients?''"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04092478"	38.963745	35.243322
"Investigation Of The Effectiveness Of The Telerehabilitation Applied To Individuals Over The Age Of 65 Who Experience Social Isolation At Houses Due To The Coronavirus (Covid-19) Pandemic"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04334434"	38.963745	35.243322
"The Effect of Spironolactone on Oxygenation in Covid-19 ARDS Patients"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04345887"	38.963745	35.243322
"New Coronavirus Awareness"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04357886"	38.963745	35.243322
"Pulmonary Rehabilitation in Post-Acute Period of COVID-19 Infection: Prospective Randomized Controlled Trial"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04365738"	38.963745	35.243322
"An Important Index on Severity of Coronavirus Disease: Erythrocyte Haemoglobin Concentration"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04377607"	38.963745	35.243322
"Impact of Obstructive Sleep Apnea on Covid-19 Outcomes (OSACOVID-19 Study): A Prospective Observational Cohort Study"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04363333"	38.963745	35.243322
"""''(COVID-19) and Anxiety and Depressive Symptoms in Pregnant Women"""""""	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04384887"	38.963745	35.243322
"Evaluation of the Possible Role of Angiotensin Peptide (1-7) on Treatment of COVID-19"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04375124"	38.963745	35.243322
"The Possible Effect of Quercetin on Prophylaxis and Treatment of COVID-19"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04377789"	38.963745	35.243322
"Aerosol Inhalation of the Exosomes Derived From Allogenic COVID-19 T Cell in the Treatment of Early Stage Novel Coronavirus Pneumonia"	"Turkey"	"TR"	"https://clinicaltrials.gov/show/NCT04389385"	38.963745	35.243322
