"PMID"	"Title"	"YearPubmed"	"MonthPubmed"	"DayPubmed"	"Date"	"country"	"iso"	"chloroquine"	"hydroxychloroquine"	"remdesivir"	"ritonavir"	"lopinavir"	"favipiravir"	"azithromycin"	"tocilizumab"	"antivirals"	"interferon"	"antibodies"	"vaccine"	"Inst"	"lat"	"long"
"25068"	32336317	"COVID-19: An update on diagnostic and therapeutic approaches."	2020	4	28	2020-04-28	"India"	"IN"	1	1	0	0	0	0	0	0	1	0	0	1	""	NA	NA
"25069"	32336306	"Management of healthcare areas for the prevention of COVID-19 emergency in an Italian teaching hospital (Pisa, Tuscany): A hospital renovation plan."	2020	4	28	2020-04-28	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25075"	32336303	"Risk factors for serious/critical COVID-19 illness in health care workers: Too many unknowns."	2020	4	28	2020-04-28	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25076"	32336303	"Risk factors for serious/critical COVID-19 illness in health care workers: Too many unknowns."	2020	4	28	2020-04-28	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25078"	32336243	"Anesthesia and COVID-19: What We Should Know and What We Should Do."	2020	4	28	2020-04-28	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	1	""	NA	NA
"25080"	32336225	"Recovering from the COVID-19 Pandemic: A Focus on Older Adults."	2020	4	28	2020-04-28	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25084"	32336150	"Urologic surgery and COVID-19: How the pandemic is changing the way we operate."	2020	4	28	2020-04-28	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	1	""	NA	NA
"25087"	32336080	"Extracorporeal membrane oxygenation for critically ill patients with coronavirus-associated disease 2019: an updated perspective of the European experience."	2020	4	28	2020-04-28	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25093"	32336079	"Medical mask or N95 respirator: When and how to use?"	2020	4	28	2020-04-28	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25094"	32336069	"What should a cardiologist know about coronavirus disease 2019?"	2020	4	28	2020-04-28	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25095"	32344469	"DIC in COVID-19: Implications for Prognosis and Treatment?"	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	1	""	NA	NA
"25097"	32344467	"What do monitoring platelet counts in COVID-19 teach us?"	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25098"	32344460	"The potential for COVID-19 to contribute to compassion fatigue in critical care nurses."	2020	4	29	2020-04-29	"Australia"	"AU"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25100"	32344458	"Characteristics of Emergency Department Patients With COVID-19 at a Single Site in Northern California: Clinical Observations and Public Health Implications."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25101"	32344457	"Uncertainties on the prognostic value of D-dimers in COVID-19 patients."	2020	4	29	2020-04-29	"France"	"FR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25106"	32344456	"Neuraxial anaesthesia and peripheral nerve blocks during the COVID-19 pandemic: a literature review and practice recommendations."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25107"	32344456	"Neuraxial anaesthesia and peripheral nerve blocks during the COVID-19 pandemic: a literature review and practice recommendations."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25109"	32344456	"Neuraxial anaesthesia and peripheral nerve blocks during the COVID-19 pandemic: a literature review and practice recommendations."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25112"	32344452	"Rapid detection of SARS-CoV-2 in saliva: Can an endodontist take the lead in point-of-care COVID-19 testing?"	2020	4	29	2020-04-29	"India"	"IN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25113"	32344450	"Student engagement in a public health initiative in response to COVID-19."	2020	4	29	2020-04-29	"Brazil"	"BR"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidade Federal do Goias"	-16.909093	-51.6080527
"25114"	32344450	"Student engagement in a public health initiative in response to COVID-19."	2020	4	29	2020-04-29	"Brazil"	"BR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25115"	32344449	"Finding the dose for hydroxychloroquine prophylaxis for COVID-19; the desperate search for effectiveness."	2020	4	29	2020-04-29	"United States"	"US"	1	1	0	0	0	0	0	0	1	0	0	0	""	NA	NA
"25118"	32344447	"Professional Identity Formation in Disorienting Times."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25119"	32344444	"[The COVID-19 Pandemia and its consequences for plastic surgery and hand surgery]."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25120"	32344441	"General Guidelines in the Management of an Obstetrical Patient on the Labor and Delivery Unit during the COVID-19 Pandemic."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25122"	32344440	"[Epidemiology and control of COVID-19]."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25125"	32344439	"[COVID-19-Response - Strategies of the Task-Force Coronavirus and experiences upon implementation in the management of 115 cases at the University Medical Center Freiburg]."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25130"	32344438	"Impact of COVID-19 on Nuclear Medicine in Germany, Austria and Switzerland: An International Survey in April 2020."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25133"	32344425	"The Doctor's Dilemma: lessons from GB Shaw in a modern pandemic COVID-19."	2020	4	29	2020-04-29	"Ireland"	"IE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25137"	32344422	"Performing Bronchoscopy in Times of the COVID-19 Pandemic: Practice Statement from an International Expert Panel."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25138"	32344422	"Performing Bronchoscopy in Times of the COVID-19 Pandemic: Practice Statement from an International Expert Panel."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25139"	32344422	"Performing Bronchoscopy in Times of the COVID-19 Pandemic: Practice Statement from an International Expert Panel."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25142"	32344422	"Performing Bronchoscopy in Times of the COVID-19 Pandemic: Practice Statement from an International Expert Panel."	2020	4	29	2020-04-29	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital de La Santa Creu I Sant Pau"	41.4137037	2.1721253
"25143"	32344422	"Performing Bronchoscopy in Times of the COVID-19 Pandemic: Practice Statement from an International Expert Panel."	2020	4	29	2020-04-29	"Australia"	"AU"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25145"	32344422	"Performing Bronchoscopy in Times of the COVID-19 Pandemic: Practice Statement from an International Expert Panel."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25147"	32344422	"Performing Bronchoscopy in Times of the COVID-19 Pandemic: Practice Statement from an International Expert Panel."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25150"	32344401	"COVID-19: Possible Impact of the Genetic Background in IFNL Genes on Disease Outcomes."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25151"	32344395	"The Role of the Renin-Angiotensin System in Severe Acute Respiratory Syndrome-CoV-2 Infection."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25156"	32344370	"Industry 4.0 technologies and their applications in fighting COVID-19 pandemic."	2020	4	29	2020-04-29	"India"	"IN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25161"	32344369	"Letter to the Editor in Response to article: &quot;Clinical considerations for patients with diabetes in times of COVID-19 epidemic (Gupta et al.)&quot;."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25162"	32344366	"Focal status epilepticus as unique clinical feature of COVID-19: A case report."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25168"	32344332	"Covid-19 lock down: People psychology due to law enforcement."	2020	4	29	2020-04-29	"India"	"IN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25170"	32344330	"Pakistanis' mental health during the COVID-19."	2020	4	29	2020-04-29	"Pakistan"	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25171"	32344326	"COVID-19 and malaria: A symptom screening challenge for malaria endemic countries."	2020	4	29	2020-04-29	"Zambia"	"ZM"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25173"	32344326	"COVID-19 and malaria: A symptom screening challenge for malaria endemic countries."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25174"	32344321	"Prognostic value of interleukin-6, C-reactive protein, and procalcitonin in patients with COVID-19."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25176"	32344320	"The clinical course and its correlated immune status in COVID-19 pneumonia."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25178"	32344319	"Ad hoc laboratory-based surveillance of SARS-CoV-2 by real-time RT-PCR using minipools of RNA prepared from routine respiratory samples."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25184"	32344317	"Cancer patients and research during COVID-19 pandemic: A systematic review of current evidence."	2020	4	29	2020-04-29	"Lebanon"	"LB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25186"	32344315	"N-acetyl-cysteine may prevent COVID-19-associated cytokine storm and acute respiratory distress syndrome."	2020	4	29	2020-04-29	"Greece"	"GR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25188"	32344314	"Innate immunity in COVID-19 patients mediated by NKG2A receptors, and potential treatment using Monalizumab, Cholroquine, and antiviral agents."	2020	4	29	2020-04-29	"Saudi Arabia"	"SA"	1	0	0	0	0	0	0	0	1	1	0	0	""	NA	NA
"25190"	32344313	"Can pioglitazone be potentially useful therapeutically in treating patients with covid-19?"	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25193"	32344312	"Potential effect of natural and anabolizan steroids in elderly patient with COVID-19."	2020	4	29	2020-04-29	"Turkey"	"TR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25195"	32344311	"2019-nCoV-SARS-CoV-2 (COVID-19) infection: Cruciality of Furin and relevance with cancer."	2020	4	29	2020-04-29	"Turkey"	"TR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25196"	32344310	"Respiratory conditions in coronavirus disease 2019 (COVID-19): Important considerations regarding novel treatment strategies to reduce mortality."	2020	4	29	2020-04-29	"United States"	"US"	1	1	0	0	0	0	0	0	1	0	0	1	""	NA	NA
"25198"	32344309	"COVIDiagnosis-Net: Deep Bayes-SqueezeNet based diagnosis of the coronavirus disease 2019 (COVID-19) from X-ray images."	2020	4	29	2020-04-29	"Turkey"	"TR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25200"	32344308	"Suggesting Ritonavir against COVID-19/SARS-CoV-2."	2020	4	29	2020-04-29	"India"	"IN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25202"	32344307	"COVID-19 type III hypersensitivity reaction."	2020	4	29	2020-04-29	"Iraq"	"IQ"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25203"	32344306	"Is Coronavirus Disease 2019 (COVID-19) seen less in countries more exposed to Malaria?"	2020	4	29	2020-04-29	"Turkey"	"TR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25206"	32344305	"A data-driven hypothesis on the epigenetic dysregulation of host metabolism by SARS coronaviral infection: Potential implications for the SARS-CoV-2 modus operandi."	2020	4	29	2020-04-29	"Greece"	"GR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25207"	32344304	"May patients receiving 5-alpha-reductase inhibitors be in higher risk of COVID-19 complications?"	2020	4	29	2020-04-29	"Poland"	"PL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25209"	32344303	"Oxytocin as a potential defence against Covid-19?"	2020	4	29	2020-04-29	"France"	"FR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25211"	32344294	"Radiology department strategies to protect radiologic technologists against COVID19: Experience from Wuhan."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25213"	32344292	"COVID-19 in lung cancer patients receiving ALK/ROS1 inhibitors."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25217"	32344276	"COVID-19 and anosmia in Tehran, Iran."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25219"	32344276	"COVID-19 and anosmia in Tehran, Iran."	2020	4	29	2020-04-29	"Iran"	"IR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25220"	32344275	"Dapsone, colchicine and olanzapine as treatment adjuncts to prevent COVID-19 associated adult respiratory distress syndrome (ARDS)."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25222"	32344226	"COVID-19: Disease, management, treatment, and social impact."	2020	4	29	2020-04-29	"India"	"IN"	1	0	0	0	0	0	1	0	1	0	0	0	""	NA	NA
"25223"	32344226	"COVID-19: Disease, management, treatment, and social impact."	2020	4	29	2020-04-29	"Saudi Arabia"	"SA"	1	0	0	0	0	0	1	0	1	0	0	0	""	NA	NA
"25224"	32344202	"Impact of immune enhancement on Covid-19 polyclonal hyperimmune globulin therapy and vaccine development."	2020	4	29	2020-04-29	"Singapore"	"SG"	0	0	0	0	0	0	0	0	0	0	0	1	""	NA	NA
"25227"	32344199	"Sedating ventilated COVID-19 patients with inhalational anesthetic drugs."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25230"	32344190	"Debate on Drugs That May Aggravate COVID-19."	2020	4	29	2020-04-29	"Brazil"	"BR"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidade do Sao Paulo"	-23.5597692	-46.7220744
"25232"	32344177	"In vitro testing of combined hydroxychloroquine and azithromycin on SARS-CoV-2 shows synergistic effect."	2020	4	29	2020-04-29	"France"	"FR"	1	1	0	0	0	0	1	0	1	0	0	0	""	NA	NA
"25234"	32344169	"A cluster of COVID-19 cases in a small Italian town: a successful example of contact tracing and swab collection."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25241"	32344168	"Early diagnosis and rapid isolation: response to COVID-19 outbreak in Korea."	2020	4	29	2020-04-29	"South Korea"	"KR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25242"	32344167	"Umifenovir treatment is not associated with improved outcomes in patients with coronavirus disease 2019: A retrospective study."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25245"	32344166	"COVID-19 pandemic - A focused review for clinicians."	2020	4	29	2020-04-29	"United Kingdom"	"GB"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25248"	32344143	"Covid-19 patients and surgery: Guidelines and checklist proposal."	2020	4	29	2020-04-29	"France"	"FR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25254"	32344132	"Lessons from China when Performing Neurosurgical Procedures During the COVID-19 Pandemic."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25255"	32344132	"Lessons from China when Performing Neurosurgical Procedures During the COVID-19 Pandemic."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25259"	32344113	"The effect of uncontrolled travelers and social distancing on the spread of novel coronavirus disease (COVID-19) in Colombia."	2020	4	29	2020-04-29	"Colombia"	"CO"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Antioquia"	6.2678539	-75.5690221
"25261"	32344113	"The effect of uncontrolled travelers and social distancing on the spread of novel coronavirus disease (COVID-19) in Colombia."	2020	4	29	2020-04-29	"Colombia"	"CO"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad del Valle"	3.3758083	-76.5333726
"25262"	32344111	"Vascular surgery in the COVID-19 pandemic."	2020	4	29	2020-04-29	"Turkey"	"TR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25264"	32344070	"Calm before the storm: understanding the role of JAK inhibitors in COVID-19."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25266"	32344068	"Reply to: Personal Protective Equipment Recommendations Based on COVID-19 Route of Transmission."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25268"	32344060	"Spine Fellowship Training Reorganizing during a Pandemic: Perspectives from a Tertiary Orthopaedic Specialty Center in the Epicenter of Outbreak."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25269"	32344058	"COVID-19 diagnostic process in mainland China: the math beyond pneumonia."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25270"	32344058	"COVID-19 diagnostic process in mainland China: the math beyond pneumonia."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25271"	32344056	"Eosinophil Responses During COVID-19 Infections and Coronavirus Vaccination."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	1	""	NA	NA
"25273"	32344034	"How Brazil is dealing with COVID-19 pandemic arrival regarding elective gynecological surgeries."	2020	4	29	2020-04-29	"Brazil"	"BR"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidade Estadual do Campinas"	-22.82275955	-47.0641447593658
"25274"	32344034	"How Brazil is dealing with COVID-19 pandemic arrival regarding elective gynecological surgeries."	2020	4	29	2020-04-29	"Brazil"	"BR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25275"	32344034	"How Brazil is dealing with COVID-19 pandemic arrival regarding elective gynecological surgeries."	2020	4	29	2020-04-29	"Brazil"	"BR"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidade Federal de Minas Gerais"	-19.86824855	-43.9670829892348
"25277"	32344032	"Regarding &quot;Understanding the &quot;Scope&quot; of the Problem: Why Laparoscopy is Considered Safe During the COVID-19 Pandemic&quot;."	2020	4	29	2020-04-29	"Iran"	"IR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25280"	32344028	"APPROACH TO SURGICAL INTERVENTIONS DURING COVID-19 PANDEMIC IN TURKEY."	2020	4	29	2020-04-29	"Turkey"	"TR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25282"	32344027	""	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25284"	32344025	"Point of view of the Dutch Society for Gynaecological Endoscopy (WGE) on surgery during the COVID-19 crisis."	2020	4	29	2020-04-29	"Netherlands"	"NL"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25287"	32344011	"Mild versus severe COVID-19: laboratory markers."	2020	4	29	2020-04-29	"Congo - Brazzaville"	"CG"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25288"	32344011	"Mild versus severe COVID-19: laboratory markers."	2020	4	29	2020-04-29	"Vietnam"	"VN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25289"	32344000	"COVID-19: A Time for Alternate Models in Cardiac Rehabilitation to Take Center Stage."	2020	4	29	2020-04-29	"India"	"IN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25290"	32344000	"COVID-19: A Time for Alternate Models in Cardiac Rehabilitation to Take Center Stage."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25292"	32343999	"A Focus on Covid-19: Fast and Accurate Information to Guide Management for Pandemic-Related Issues in Cardiac Patients."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25293"	32343999	"A Focus on Covid-19: Fast and Accurate Information to Guide Management for Pandemic-Related Issues in Cardiac Patients."	2020	4	29	2020-04-29	"Canada"	"CA"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25295"	32343996	"Rising Concern on Damaged Testis of COVID-19 Patients."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25297"	32343984	"COVID-19: before stopping specific infection control measures, be sure to exclude the diagnosis."	2020	4	29	2020-04-29	"France"	"FR"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25301"	32343968	"Use of tocilizumab for COVID-19 infection-induced cytokine release syndrome: A cautionary case report."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	1	1	0	0	0	""	NA	NA
"25304"	32343948	"IgA-Ab response to spike glycoprotein of SARS-CoV-2 in patients with COVID-19: A longitudinal study."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	1	0	""	NA	NA
"25307"	32343948	"IgA-Ab response to spike glycoprotein of SARS-CoV-2 in patients with COVID-19: A longitudinal study."	2020	4	29	2020-04-29	"Germany"	"DE"	0	0	0	0	0	0	0	0	0	0	1	0	""	NA	NA
"25309"	32343947	"Respiratory Muscle Performance Screening for Infectious Disease Management Following COVID-19: A Highly Pressurized Situation."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25313"	32343939	"COVID-19, Australia: Epidemiology Report 12 (Reporting week to 23:59 AEST 19 April 2020)."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25314"	32343839	"The impact of COVID-19 pandemic on patients with chronic plaque psoriasis being treated with biologic therapy: the Northern Italy experience."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25322"	32343839	"The impact of COVID-19 pandemic on patients with chronic plaque psoriasis being treated with biologic therapy: the Northern Italy experience."	2020	4	29	2020-04-29	"Switzerland"	"CH"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25324"	32343836	"COVID-19 and the Advancement of Digital Physical Therapist Practice and Telehealth."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25325"	32343836	"COVID-19 and the Advancement of Digital Physical Therapist Practice and Telehealth."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25326"	32343816	"Change in tobacco and electronic cigarette use and motivation to quit in response to COVID-19."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25328"	32343815	"Letter To the Editor: [Our Response to COVID-19 as Endocrinologists and Diabetologists]."	2020	4	29	2020-04-29	"Italy"	"IT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25329"	32343813	"Impact of the digital divide in the age of COVID-19."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25330"	32343810	"Letter to the Editor: Our Response to COVID-19 as Endocrinologists and Diabetologists."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25331"	32343807	"The Elderly &amp; COVID-19: Cocooning or Culling: - the choice is ours."	2020	4	29	2020-04-29	"New Zealand"	"NZ"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25332"	32343775	"SARS-CoV-2 Serology: Much Hype, Little Data."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25333"	32343767	"This Time Must Be Different: Disparities During the COVID-19 Pandemic."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25334"	32343764	"Health Insurance Status and Risk Factors for Poor Outcomes With COVID-19 Among U.S. Health Care Workers: A Cross-sectional Study."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25335"	32343747	"Estimating the burden of United States workers exposed to infection or disease: A key factor in containing risk of COVID-19 infection."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25336"	32343745	"Sex-specific clinical characteristics and prognosis of coronavirus disease-19 infection in Wuhan, China: A retrospective study of 168 severe patients."	2020	4	29	2020-04-29	"China"	"CN"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25342"	32343686	"Pandemic responses: Planning to neutralize SARS-CoV-2 and prepare for future outbreaks."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25343"	32343682	"Strengths and limitations of mathematical models in pandemicsthe case of COVID-19 in Chile."	2020	4	29	2020-04-29	"Chile"	"CL"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad Andres Bello"	-33.3753055	-70.5084506
"25344"	32343669	"Referencing the novel coronavirus as the &quot;Chinese virus&quot; or &quot;China virus&quot; on Twitter: COVID-19 stigma."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25345"	32343659	"A Moderate Case of COVID-19 Viral Pneumonia During the SARS-CoV-2 Pandemic."	2020	4	29	2020-04-29	""	""	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25346"	32343658	"Medication for COVID-19-an Overview of Approaches Currently Under Study."	2020	4	29	2020-04-29	"Germany"	"DE"	1	0	1	0	0	0	0	0	1	0	0	1	""	NA	NA
"25347"	32343650	"Excess Mortality Estimation During the COVID-19 Pandemic: Preliminary Data from Portugal."	2020	4	29	2020-04-29	"Portugal"	"PT"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidade do Lisboa"	38.6636057	-9.2071729
"25349"	32343650	"Excess Mortality Estimation During the COVID-19 Pandemic: Preliminary Data from Portugal."	2020	4	29	2020-04-29	"Portugal"	"PT"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
"25352"	32343643	"Ethics and Resource Scarcity: ASCO Recommendations for the Oncology Community During the COVID-19 Pandemic."	2020	4	29	2020-04-29	"United States"	"US"	0	0	0	0	0	0	0	0	0	0	0	0	""	NA	NA
